Year,State,Dependent_personality_disorder,therapy_near_me,suicidal_friend,Narcissism,gender_identity,Paranoid,no_friends,weed,sad_music,kill_myself,lesbian,self_harm,parents_divorce,tylenol_overdose,exboyfriend,miss_my_ex,anxiety,feeling_alone,noose,disappointment,conversion_therapy,marijuana,Borderline_personality_disorder,drugs,overdose,how_long_does_it_take_to_bleed_out,parents_hate_me,suicide,carbon_monoxide_poisoning,smoking,sin,moving,hate_myself,Divorce,guns,Histrionic_personality,Fitting_in,Narcissistic_personality,kill_yourself,painless_death,hospital_visit,breakup,tylenol,Jesus,single,failed_test,Narcissistic_personality_disorder,mental_health,suicide_attempt,Bullying,exgirlfriend,Antisocial,poisoning,bulemia,angry_father,lonely,antidepressants,guilty,family_stress,bipolar,gay,Histrionic,feeling_sad,illegal_drugs,advil,jumping,failure,Antisocial_personality_disorder,homophobia,drug_policy,how_to die,Suicide_hotline,Borderline_personality,Obsessive_compulsive_personality,Paranoid_personality,self-injury,Paranoid_personality_disorder,worthless,Avoidant_personality_disorder,alcohol,coming_out,Dependent_personality,crazy_ex,child_abuse,firearms,existential_crisis,I_hate_my_parents,hope,Cant_sleep,abuse,trauma,Antisocial_personality,Dependent,Borderline,trans,Histrionic_personality_disorder,academic_stress,Eating_disorder,Obsessive_compulsive,time_to_die,gender_dysphoria,hanging,ptsd,therapy,faith,molestation,Avoidant_personality,Abusive_parents,i_want_to_die,cigarettes,Coping_with_stress,Obsessive_compulsive_personality_disorder,ocd,anorexia,how_to_do_better_in_school,Avoidant,depression,friends_hate me,transphobia,sexual_abuse,im_stupid,Cutting,stress,tie_a_noose,fast_death,queer,School_stress,hell,Suicide Rate
2019,North Carolina,21.0,57.0,71.0,68.0,41.0,73.0,71.0,64,52.0,59.0,69,53.0,63.0,50.0,37.0,72.0,82,68.0,76.0,25.0,18.0,22,55.0,29,67,0,0,70,34.0,77,61.0,80,59.0,76,70,44.0,63.0,59.0,64.0,0.0,80.0,80.0,82.0,71,78,74.0,63.0,50,61.0,72.0,29.0,80.0,89,71.0,80.0,78,64.0,77.0,52.0,84,69,57.0,47.0,64.0,50.0,78,80,51.0,43.0,26.0,77.0,53.0,53.0,62.0,72.0,1,63.0,59.0,48.0,77,77.0,66.0,25.0,35,51,58.0,47.0,71,100.0,70,54,60.0,80.0,55.0,84,48.0,100.0,61.0,73.0,61.0,52.0,90,74.0,80,82,47.0,44.0,59.0,47.0,78,56.0,44.0,69.0,54,50.0,56.0,78,50.0,23.0,53,76.0,81,84,43.0,64.0,40.0,78.0,83,5.3183591975482365
2019,North Dakota,0.0,42.0,0,56.0,23.0,72.0,58.0,46,100.0,64.0,55,67.0,0.0,0.0,0,0,77,0.0,96.0,5.0,18.0,31,73.0,26,76,0,0,77,85.0,68,42.0,71,0.0,76,73,53.0,100.0,54.0,68.0,0.0,0.0,77.0,83.0,44,71,0.0,74.0,67,0.0,80.0,0.0,76.0,86,0.0,0,79,78.0,69.0,0.0,70,52,65.0,0.0,0.0,46.0,69,80,85.0,16.0,0.0,77.0,79.0,65.0,0.0,0.0,0,0.0,83.0,0.0,88,77.0,0.0,26.0,52,81,0.0,0.0,37,0.0,75,66,98.0,78.0,76.0,85,46.0,0,81.0,0.0,70.0,41.0,71,65.0,90,66,44.0,0.0,0.0,50.0,76,0.0,0.0,56.0,65,0,43.0,80,0,0,63,0.0,85,85,37.0,0.0,37.0,0.0,83,16.72852736682524
2019,Ohio,21.0,62.0,100.0,66.0,37.0,83.0,71.0,62,56.0,74.0,79,54.0,69.0,70.0,37.0,77.0,92,74.0,78.0,23.0,16.0,36,61.0,31,80,100.0,0,78,61.0,82,50.0,76,70.0,79,65,50.0,70.0,55.0,76.0,100.0,76.0,81.0,88.0,61,80,81.0,58.0,58,70.0,72.0,35.0,71.0,96,71.0,60.0,77,70.0,75.0,52.0,78,72,58.0,51.0,69.0,56.0,74,84,50.0,53.0,31.0,73.0,65.0,58.0,75.0,77.0,0,68.0,61.0,60.0,75,79.0,66.0,24.0,30,52,64.0,79.0,35,64.0,72,59,59.0,73.0,65.0,89,50.0,25.0,59.0,76.0,67.0,63.0,72,70.0,70,64,45.0,55.0,61.0,51.0,82,31.0,66.0,72.0,54,50.0,52.0,89,66.0,41.0,48,80.0,76,88,50.0,67.0,38.0,68.0,88,7.932357160431252
2019,Oklahoma,28.0,48.0,0,73.0,33.0,91.0,80.0,100,47.0,69.0,79,65.0,72.0,60.0,62.0,0,89,82.0,82.0,25.0,17.0,100,64.0,27,65,0,0,75,54.0,83,55.0,71,63.0,89,82,40.0,60.0,59.0,75.0,0.0,53.0,81.0,100.0,80,88,79.0,59.0,72,79.0,62.0,0.0,63.0,73,71.0,0,72,73.0,72.0,60.0,73,74,63.0,50.0,59.0,42.0,59,85,47.0,43.0,41.0,84.0,75.0,63.0,0.0,0.0,0,57.0,72.0,44.0,70,80.0,0.0,24.0,53,57,56.0,0.0,39,0.0,76,51,45.0,73.0,65.0,86,52.0,0,56.0,67.0,70.0,62.0,71,70.0,75,70,76.0,40.0,100.0,55.0,77,46.0,0.0,63.0,59,33.0,46.0,80,0,35.0,65,88.0,81,81,56.0,71.0,35.0,53.0,92,11.774490472942034
2019,Oregon,32.0,57.0,0,100.0,60.0,95.0,71.0,74,61.0,82.0,66,70.0,57.0,65.0,37.0,55.0,88,81.0,88.0,93.0,19.0,50,86.0,27,67,0,0,82,37.0,74,56.0,86,73.0,73,62,57.0,72.0,72.0,80.0,0.0,70.0,82.0,82.0,52,86,62.0,73.0,74,79.0,60.0,23.0,69.0,88,71.0,0,82,85.0,67.0,44.0,97,71,79.0,50.0,59.0,53.0,79,76,50.0,66.0,38.0,70.0,92.0,82.0,0.0,66.0,0,47.0,63.0,68.0,92,69.0,0.0,52.0,51,72,100.0,0.0,33,0.0,83,84,62.0,57.0,77.0,95,56.0,0,90.0,69.0,73.0,94.0,85,75.0,89,51,50.0,70.0,49.0,60.0,82,42.0,0.0,73.0,71,0,100.0,88,0,70.0,75,76.0,88,78,50.0,67.0,79.0,63.0,81,8.279198815872638
2019,Pennsylvania,32.0,92.0,85.0,66.0,39.0,81.0,74.0,62,55.0,66.0,69,52.0,54.0,60.0,62.0,88.0,93,75.0,78.0,25.0,15.0,43,62.0,30,78,50.0,0,77,49.0,78,51.0,74,66.0,74,60,50.0,66.0,55.0,74.0,0.0,90.0,87.0,91.0,55,76,69.0,58.0,57,73.0,67.0,35.0,77.0,87,42.0,100.0,80,67.0,81.0,52.0,82,77,68.0,53.0,70.0,73.0,73,89,52.0,45.0,33.0,75.0,64.0,61.0,62.0,83.0,1,73.0,55.0,52.0,83,74.0,83.0,34.0,100,55,71.0,70.0,45,84.0,97,62,60.0,77.0,75.0,93,52.0,50.0,68.0,76.0,70.0,59.0,78,73.0,83,54,42.0,55.0,63.0,53.0,82,33.0,55.0,87.0,58,33.0,61.0,86,75.0,41.0,54,76.0,77,87,43.0,60.0,51.0,67.0,77,5.7931274198375995
2019,South Carolina,10.0,65.0,0,66.0,32.0,79.0,81.0,57,48.0,49.0,72,45.0,60.0,50.0,75.0,55.0,78,84.0,74.0,26.0,13.0,22,54.0,30,56,0,0,66,38.0,75,52.0,81,52.0,81,59,36.0,78.0,60.0,71.0,0.0,73.0,73.0,85.0,72,78,73.0,64.0,71,50.0,81.0,29.0,71.0,80,14.0,0,70,64.0,74.0,36.0,76,77,52.0,36.0,62.0,47.0,86,76,50.0,56.0,27.0,72.0,50.0,51.0,0.0,88.0,0,78.0,74.0,52.0,70,75.0,25.0,21.0,35,41,48.0,0.0,39,0.0,62,42,54.0,93.0,53.0,73,40.0,0,55.0,67.0,69.0,45.0,78,61.0,72,80,51.0,48.0,55.0,51.0,70,37.0,0.0,60.0,52,0,46.0,97,0,35.0,50,76.0,75,75,28.0,67.0,32.0,68.0,78,8.17145879040825
2019,South Dakota,0.0,38.0,0,78.0,31.0,71.0,71.0,56,97.0,91.0,54,82.0,0.0,0.0,0,0,74,0.0,70.0,25.0,29.0,24,89.0,28,75,0,0,77,100.0,75,45.0,65,0.0,71,66,63.0,60.0,51.0,92.0,0.0,0.0,68.0,96.0,49,75,0.0,42.0,60,0.0,94.0,0.0,64.0,93,0.0,0,87,73.0,75.0,0.0,72,56,65.0,0.0,79.0,35.0,74,82,47.0,22.0,0.0,96.0,62.0,83.0,0.0,0.0,0,0.0,71.0,0.0,77,73.0,0.0,26.0,48,60,0.0,0.0,29,0.0,72,69,68.0,79.0,77.0,78,54.0,0,79.0,0.0,56.0,100.0,73,69.0,83,95,25.0,0.0,0.0,58.0,74,0.0,0.0,72.0,79,0,59.0,85,0,0,55,0.0,89,87,0.0,0.0,32.0,0.0,83,22.79134941671028
2019,Tennessee,21.0,55.0,0,61.0,28.0,80.0,65.0,63,51.0,66.0,78,59.0,69.0,90.0,12.0,83.0,86,77.0,72.0,25.0,16.0,24,60.0,35,80,0,0,73,42.0,77,58.0,84,55.0,97,77,48.0,66.0,62.0,71.0,0.0,63.0,75.0,91.0,79,75,82.0,63.0,68,76.0,63.0,47.0,68.0,86,42.0,0,87,75.0,67.0,40.0,84,78,61.0,46.0,67.0,44.0,81,100,42.0,39.0,30.0,70.0,63.0,58.0,0.0,61.0,0,57.0,68.0,56.0,81,78.0,66.0,27.0,42,62,61.0,0.0,43,0.0,75,60,51.0,68.0,57.0,90,48.0,0,55.0,65.0,65.0,52.0,75,70.0,79,86,44.0,62.0,66.0,48.0,79,45.0,0.0,62.0,51,50.0,65.0,84,58.0,11.0,52,64.0,80,78,40.0,64.0,35.0,53.0,91,6.31149322917032
2019,Texas,17.0,53.0,57.0,55.0,29.0,81.0,74.0,66,52.0,56.0,68,45.0,72.0,65.0,50.0,77.0,76,63.0,73.0,24.0,11.0,22,48.0,24,57,50.0,66.0,64,35.0,70,99.0,77,54.0,93,71,38.0,60.0,48.0,58.0,50.0,70.0,88.0,97.0,75,84,70.0,51.0,42,61.0,71.0,35.0,62.0,77,57.0,60.0,84,66.0,80.0,48.0,78,79,50.0,49.0,61.0,58.0,89,83,40.0,40.0,28.0,73.0,53.0,48.0,50.0,61.0,1,52.0,51.0,40.0,78,83.0,50.0,23.0,37,55,64.0,58.0,33,67.0,63,47,46.0,72.0,52.0,84,36.0,50.0,47.0,56.0,59.0,47.0,65,64.0,70,71,41.0,40.0,56.0,43.0,73,37.0,44.0,66.0,53,66.0,50.0,82,50.0,35.0,50,68.0,74,80,43.0,64.0,39.0,55.0,81,7.33858246497451
2019,Utah,32.0,63.0,0,89.0,36.0,86.0,81.0,48,67.0,77.0,57,75.0,69.0,90.0,0,0,94,81.0,89.0,32.0,100.0,24,86.0,25,67,0,0,94,70.0,64,57.0,84,80.0,90,86,63.0,61.0,66.0,91.0,0.0,66.0,84.0,87.0,100,86,73.0,67.0,67,97.0,64.0,5.0,73.0,94,57.0,0,77,90.0,66.0,40.0,66,65,74.0,55.0,66.0,45.0,86,76,50.0,36.0,28.0,85.0,88.0,85.0,0.0,61.0,0,47.0,61.0,80.0,73,100.0,0.0,38.0,48,47,94.0,0.0,37,0.0,74,57,62.0,62.0,83.0,84,66.0,0,75.0,63.0,78.0,79.0,79,63.0,93,73,40.0,66.0,61.0,69.0,50,60.0,0.0,97.0,66,0,82.0,98,0,47.0,77,84.0,84,80,100.0,75.0,57.0,68.0,87,14.180809149304757
2019,Virginia,21.0,74.0,57.0,68.0,39.0,79.0,75.0,55,64.0,62.0,70,56.0,63.0,70.0,37.0,88.0,85,56.0,75.0,28.0,18.0,24,57.0,28,62,0,0,74,39.0,65,64.0,82,56.0,84,63,40.0,68.0,57.0,61.0,0.0,86.0,85.0,84.0,64,87,82.0,60.0,61,79.0,78.0,29.0,71.0,84,42.0,0,80,62.0,82.0,64.0,79,67,57.0,57.0,62.0,66.0,71,85,52.0,50.0,34.0,82.0,65.0,54.0,50.0,77.0,1,73.0,55.0,60.0,77,69.0,58.0,33.0,35,53,71.0,58.0,35,0.0,71,56,59.0,100.0,57.0,80,38.0,0,61.0,69.0,75.0,58.0,74,70.0,83,62,44.0,59.0,62.0,46.0,74,31.0,33.0,72.0,57,33.0,59.0,85,66.0,41.0,53,76.0,85,90,40.0,67.0,41.0,78.0,76,6.653777705721218
2019,Washington,17.0,76.0,85.0,87.0,50.0,88.0,67.0,71,60.0,71.0,64,64.0,66.0,60.0,37.0,83.0,82,63.0,80.0,100.0,19.0,36,72.0,35,67,0,0,82,38.0,70,58.0,92,68.0,80,67,50.0,72.0,58.0,72.0,0.0,66.0,81.0,80.0,51,86,69.0,66.0,70,79.0,51.0,47.0,70.0,84,57.0,0,80,72.0,69.0,44.0,80,67,73.0,49.0,58.0,48.0,79,80,47.0,63.0,28.0,89.0,68.0,68.0,37.0,66.0,0,63.0,60.0,64.0,84,67.0,66.0,40.0,31,53,100.0,46.0,28,0.0,65,59,56.0,67.0,70.0,93,48.0,25.0,70.0,63.0,74.0,78.0,80,76.0,87,54,68.0,62.0,76.0,49.0,65,28.0,33.0,69.0,61,50.0,88.0,83,100.0,70.0,55,72.0,86,77,56.0,57.0,70.0,51.0,77,7.431263544297434
2019,West Virginia,100.0,77.0,0,59.0,38.0,71.0,68.0,71,69.0,100.0,89,81.0,0.0,0.0,0,0,98,95.0,72.0,20.0,18.0,29,77.0,36,100,0,0,74,77.0,100,44.0,67,91.0,75,100,63.0,84.0,82.0,100.0,0.0,80.0,82.0,92.0,65,84,82.0,86.0,51,91.0,88.0,0.0,100.0,99,0.0,0,77,91.0,79.0,100.0,100,81,66.0,0.0,75.0,50.0,82,84,100.0,51.0,32.0,92.0,77.0,73.0,0.0,0.0,0,100.0,84.0,88.0,80,80.0,0.0,20.0,59,76,92.0,0.0,46,0.0,81,59,100.0,73.0,78.0,95,54.0,0,62.0,67.0,63.0,55.0,70,79.0,84,58,58.0,14.0,0.0,66.0,100,62.0,0.0,74.0,63,0,61.0,94,0,35.0,92,0.0,76,83,71.0,0.0,33.0,70.0,99,9.083607435171729
2019,Wisconsin,28.0,49.0,28.0,74.0,41.0,81.0,70.0,56,65.0,71.0,65,62.0,81.0,65.0,100.0,61.0,87,70.0,81.0,24.0,21.0,25,70.0,27,72,0,0,72,66.0,78,49.0,72,62.0,75,63,46.0,79.0,64.0,71.0,0.0,63.0,71.0,82.0,48,84,56.0,65.0,66,73.0,74.0,41.0,73.0,84,71.0,0,73,74.0,64.0,56.0,78,62,58.0,48.0,62.0,44.0,79,78,52.0,40.0,27.0,79.0,71.0,68.0,0.0,66.0,0,57.0,63.0,60.0,84,72.0,75.0,29.0,38,47,58.0,0.0,38,0.0,67,61,60.0,60.0,62.0,84,44.0,0,73.0,76.0,72.0,64.0,72,61.0,75,64,31.0,59.0,49.0,57.0,74,37.0,88.0,69.0,63,0,59.0,90,50.0,35.0,51,68.0,92,90,59.0,60.0,39.0,84.0,77,7.926282882318881
2019,Wyoming,0.0,55.0,0,94.0,63.0,66.0,88.0,51,0.0,0.0,61,96.0,0.0,0.0,0,0,72,0.0,100.0,36.0,37.0,28,61.0,26,76,0,0,92,61.0,78,44.0,73,0.0,81,84,100.0,0.0,42.0,73.0,0.0,0.0,89.0,85.0,50,72,0.0,37.0,62,0.0,66.0,0.0,42.0,88,0.0,0,85,100.0,70.0,0.0,75,59,90.0,0.0,0.0,50.0,100,73,0.0,0.0,0.0,100.0,63.0,70.0,0.0,0.0,0,0.0,71.0,0.0,72,80.0,0.0,0,39,100,0.0,0.0,24,0.0,70,60,0.0,67.0,100.0,76,98.0,0,60.0,0.0,55.0,58.0,66,83.0,88,55,33.0,0.0,0.0,0.0,68,0.0,0.0,55.0,52,0,29.0,82,0,0,57,0.0,93,73,0.0,0.0,37.0,0.0,90,22.38462044900915
2020,Alabama,23.0,56.0,0,45.0,31.0,82.0,88.0,65,63.0,64.0,93,58.0,100.0,88.0,66.0,52.0,82,82.0,100.0,24.0,37.0,26,50.0,38,65,0,0,67,55.0,82,57.0,72,70.0,89,68,66.0,64.0,54.0,67.0,0.0,55.0,74.0,86.0,69,84,96.0,58.0,62,62.0,70.0,44.0,81.0,85,42.0,100.0,79,76.0,62.0,61.0,92,70,75.0,55.0,81.0,49.0,77,92,46.0,56.0,35.0,75.0,54.0,51.0,0.0,55.0,0,40.0,87.0,65.0,80,92.0,0.0,34.0,36,61,59.0,0.0,58,0.0,71,51,52.0,88.0,42.0,76,62.0,100.0,46.0,77.0,66.0,49.0,68,69.0,81,100,68.0,56.0,65.0,72.0,80,35.0,0.0,62.0,56,45.0,36.0,92,0,14.0,67,52.0,85,83,52.0,80.0,30.0,71.0,84,5.319689136711174
2020,Alaska,0.0,34.0,0,52.0,50.0,87.0,97.0,71,0.0,90.0,71,100.0,0.0,0.0,0,0,68,0.0,79.0,29.0,93.0,43,57.0,23,85,0,0,92,57.0,81,52.0,74,0.0,75,82,94.0,0.0,73.0,69.0,0.0,0.0,90.0,75.0,43,79,0.0,67.0,77,0.0,71.0,0.0,71.0,89,0.0,0,85,59.0,60.0,0.0,91,65,53.0,0.0,0.0,53.0,82,85,0.0,37.0,0.0,88.0,79.0,58.0,0.0,0.0,0,0.0,89.0,0.0,95,88.0,0.0,34.0,43,72,0.0,0.0,49,0.0,81,92,0.0,66.0,47.0,80,42.0,0,54.0,0.0,58.0,46.0,69,92.0,97,61,98.0,0.0,0.0,0.0,76,0.0,0.0,67.0,65,0,44.0,84,0,0,81,0.0,89,71,0.0,0.0,49.0,0.0,90,18.108994844262643
2020,Arizona,33.0,64.0,0,60.0,39.0,87.0,79.0,64,73.0,77.0,71,67.0,82.0,64.0,83.0,82.0,83,80.0,78.0,21.0,50.0,53,64.0,25,77,0,0,91,47.0,73,73.0,88,69.0,77,78,72.0,61.0,66.0,74.0,0.0,69.0,74.0,83.0,52,91,71.0,66.0,57,60.0,66.0,33.0,78.0,86,71.0,0,80,65.0,76.0,71.0,85,74,75.0,97.0,70.0,48.0,80,86,51.0,50.0,40.0,87.0,59.0,63.0,0.0,61.0,0,40.0,65.0,65.0,89,90.0,75.0,49.0,33,73,75.0,0.0,36,0.0,72,71,54.0,82.0,46.0,82,65.0,25.0,53.0,75.0,71.0,50.0,64,79.0,84,55,67.0,73.0,52.0,80.0,83,39.0,62.0,65.0,67,36.0,48.0,85,80.0,21.0,54,82.0,78,80,52.0,100.0,39.0,70.0,77,9.061178578124023
2020,Arkansas,33.0,53.0,0,63.0,39.0,95.0,80.0,73,85.0,83.0,86,71.0,82.0,0.0,0,0,80,80.0,74.0,25.0,31.0,55,65.0,27,71,0,0,76,64.0,87,59.0,76,85.0,100,76,77.0,68.0,68.0,83.0,0.0,58.0,77.0,93.0,66,92,98.0,64.0,56,60.0,80.0,100.0,98.0,75,0.0,0,75,75.0,68.0,76.0,82,69,77.0,91.0,83.0,36.0,70,98,74.0,60.0,36.0,85.0,57.0,64.0,0.0,0.0,0,44.0,69.0,95.0,85,98.0,0.0,30.0,48,55,67.0,0.0,94,0.0,78,60,77.0,80.0,50.0,83,80.0,0,49.0,92.0,65.0,58.0,68,91.0,84,96,61.0,100.0,0.0,63.0,79,80.0,0.0,59.0,70,0,45.0,96,0,24.0,66,60.0,77,80,65.0,80.0,33.0,76.0,96,10.313090330094353
2020,California,28.0,48.0,71.0,59.0,53.0,94.0,83.0,64,66.0,69.0,69,54.0,75.0,58.0,66.0,94.0,81,69.0,79.0,23.0,41.0,35,55.0,23,62,33.0,100.0,80,35.0,66,87.0,77,58.0,74,51,58.0,56.0,52.0,63.0,100.0,55.0,94.0,78.0,46,87,68.0,52.0,64,57.0,85.0,55.0,84.0,73,57.0,66.0,89,61.0,71.0,66.0,85,87,69.0,100.0,58.0,65.0,77,81,48.0,63.0,28.0,87.0,59.0,60.0,62.0,61.0,1,37.0,52.0,52.0,82,87.0,58.0,55.0,38,34,81.0,88.0,39,64.0,69,68,50.0,85.0,54.0,88,57.0,75.0,59.0,70.0,86.0,48.0,68,78.0,80,51,50.0,60.0,69.0,64.0,75,46.0,62.0,78.0,68,45.0,52.0,88,52.0,31.0,60,73.0,76,86,43.0,92.0,54.0,72.0,78,4.44327019904655
2020,Colorado,28.0,55.0,0,65.0,46.0,76.0,75.0,70,80.0,91.0,63,75.0,75.0,82.0,66.0,76.0,80,67.0,70.0,24.0,52.0,53,67.0,26,75,0,0,88,56.0,83,60.0,88,76.0,82,63,75.0,68.0,66.0,77.0,0.0,53.0,74.0,74.0,43,86,80.0,69.0,78,68.0,58.0,44.0,68.0,83,71.0,0,83,73.0,55.0,71.0,79,64,77.0,82.0,56.0,61.0,99,78,50.0,56.0,42.0,87.0,64.0,69.0,37.0,66.0,0,40.0,67.0,56.0,94,78.0,66.0,54.0,38,57,89.0,0.0,40,0.0,71,84,50.0,70.0,51.0,78,71.0,0,56.0,57.0,79.0,57.0,100,81.0,94,57,39.0,69.0,67.0,80.0,72,34.0,50.0,60.0,65,54.0,57.0,86,71.0,31.0,52,60.0,77,79,65.0,80.0,52.0,62.0,85,14.014627423877903
2020,Connecticut,38.0,68.0,0,58.0,54.0,90.0,81.0,59,85.0,78.0,73,65.0,89.0,88.0,33.0,76.0,100,66.0,69.0,21.0,62.0,38,75.0,26,65,0,0,82,85.0,73,62.0,80,72.0,83,52,80.0,70.0,87.0,60.0,0.0,74.0,82.0,87.0,39,83,79.0,92.0,62,94.0,86.0,66.0,88.0,83,42.0,0,75,75.0,62.0,42.0,93,74,89.0,89.0,56.0,82.0,79,89,58.0,68.0,36.0,78.0,47.0,77.0,0.0,94.0,0,59.0,51.0,69.0,92,94.0,83.0,52.0,26,45,64.0,0.0,45,0.0,70,75,62.0,82.0,54.0,75,80.0,0,78.0,92.0,76.0,62.0,70,85.0,90,51,39.0,73.0,58.0,71.0,71,71.0,0.0,83.0,76,0,47.0,97,0,43.0,59,69.0,85,100,39.0,76.0,44.0,83.0,71,3.594471702521522
2020,Florida,28.0,73.0,42.0,46.0,32.0,77.0,73.0,54,55.0,64.0,75,49.0,68.0,58.0,50.0,82.0,74,61.0,76.0,20.0,40.0,40,50.0,24,65,66.0,75.0,71,35.0,73,94.0,82,56.0,82,53,66.0,59.0,58.0,53.0,50.0,60.0,72.0,80.0,54,82,66.0,59.0,54,48.0,79.0,55.0,73.0,79,57.0,83.0,72,60.0,69.0,66.0,82,82,67.0,78.0,72.0,64.0,72,84,48.0,48.0,30.0,75.0,42.0,59.0,50.0,61.0,1,37.0,55.0,56.0,85,84.0,66.0,32.0,34,47,56.0,67.0,36,96.0,73,61,49.0,85.0,43.0,72,62.0,75.0,46.0,65.0,70.0,41.0,65,71.0,81,62,53.0,60.0,66.0,60.0,78,42.0,50.0,67.0,67,72.0,37.0,83,61.0,26.0,44,56.0,69,77,34.0,84.0,35.0,66.0,68,6.129940659689304
2020,Georgia,19.0,61.0,42.0,55.0,32.0,77.0,78.0,69,58.0,73.0,77,55.0,82.0,70.0,50.0,76.0,77,66.0,76.0,21.0,37.0,23,44.0,28,71,0,0,70,43.0,79,64.0,76,60.0,98,64,58.0,61.0,57.0,68.0,0.0,58.0,81.0,79.0,59,83,88.0,59.0,55,62.0,65.0,44.0,88.0,78,71.0,83.0,87,55.0,69.0,71.0,80,73,69.0,80.0,83.0,53.0,83,90,53.0,51.0,31.0,82.0,45.0,44.0,62.0,66.0,0,44.0,56.0,43.0,83,91.0,50.0,35.0,29,48,59.0,67.0,48,100.0,63,57,55.0,78.0,37.0,75,57.0,50.0,43.0,67.0,63.0,42.0,67,82.0,69,84,100.0,47.0,61.0,60.0,74,53.0,62.0,70.0,51,36.0,38.0,86,57.0,24.0,51,60.0,75,83,39.0,80.0,37.0,79.0,85,7.334584554050403
2020,Idaho,28.0,64.0,0,80.0,47.0,88.0,73.0,59,88.0,88.0,60,92.0,82.0,0.0,0,0,83,0.0,73.0,30.0,72.0,26,81.0,23,81,0,0,100,65.0,76,49.0,75,92.0,85,100,75.0,85.0,63.0,78.0,0.0,0.0,79.0,75.0,73,85,69.0,64.0,68,74.0,71.0,0.0,75.0,91,0.0,0,83,96.0,65.0,90.0,93,54,73.0,88.0,79.0,45.0,86,83,55.0,53.0,45.0,96.0,100.0,82.0,0.0,0.0,0,70.0,64.0,0.0,91,82.0,0.0,38.0,40,73,70.0,0.0,46,0.0,65,74,63.0,69.0,61.0,69,77.0,0,59.0,85.0,71.0,68.0,78,88.0,100,62,57.0,69.0,0.0,79.0,69,0.0,0.0,76.0,75,0,47.0,89,0,34.0,68,0.0,100,74,100.0,100.0,38.0,100.0,88,13.85089511409675
2020,Illinois,28.0,59.0,57.0,52.0,43.0,78.0,71.0,75,66.0,74.0,75,68.0,72.0,70.0,66.0,82.0,89,62.0,66.0,19.0,47.0,50,58.0,25,66,0,50.0,75,54.0,80,63.0,73,66.0,76,68,69.0,62.0,63.0,67.0,100.0,65.0,84.0,84.0,45,82,77.0,65.0,58,51.0,79.0,55.0,84.0,86,85.0,50.0,84,64.0,66.0,61.0,92,75,75.0,88.0,58.0,59.0,78,88,58.0,63.0,38.0,82.0,55.0,63.0,62.0,72.0,100,40.0,56.0,65.0,91,85.0,58.0,50.0,28,45,72.0,72.0,39,88.0,76,63,59.0,81.0,58.0,91,65.0,25.0,65.0,70.0,67.0,48.0,69,85.0,79,60,49.0,69.0,71.0,67.0,84,44.0,50.0,81.0,62,36.0,45.0,89,76.0,31.0,60,78.0,76,85,39.0,80.0,43.0,74.0,79,6.0944553515847755
2020,Indiana,38.0,61.0,0,55.0,47.0,81.0,83.0,66,75.0,86.0,85,76.0,79.0,76.0,66.0,88.0,89,86.0,76.0,23.0,51.0,40,65.0,27,81,0,0,85,67.0,81,59.0,71,75.0,87,93,69.0,77.0,62.0,79.0,0.0,58.0,68.0,86.0,55,83,84.0,65.0,68,65.0,77.0,55.0,79.0,95,71.0,0,84,78.0,57.0,71.0,89,73,71.0,83.0,81.0,40.0,76,96,58.0,53.0,42.0,97.0,63.0,64.0,0.0,55.0,0,37.0,67.0,60.0,93,99.0,83.0,41.0,35,72,54.0,0.0,42,0.0,73,64,59.0,90.0,48.0,92,71.0,75.0,54.0,75.0,70.0,57.0,76,80.0,73,71,94.0,69.0,63.0,78.0,88,48.0,62.0,64.0,72,45.0,41.0,93,95.0,31.0,57,100.0,85,96,60.0,92.0,36.0,89.0,84,9.226127949720937
2020,Iowa,28.0,48.0,0,52.0,49.0,87.0,79.0,61,70.0,68.0,75,65.0,100.0,76.0,100.0,64.0,84,65.0,77.0,21.0,63.0,31,63.0,25,65,0,0,79,74.0,93,44.0,70,59.0,79,77,72.0,82.0,55.0,73.0,0.0,39.0,76.0,91.0,46,82,77.0,57.0,80,74.0,75.0,33.0,73.0,80,85.0,0,71,77.0,58.0,66.0,74,65,75.0,68.0,100.0,40.0,62,86,50.0,68.0,37.0,78.0,62.0,64.0,0.0,94.0,0,62.0,72.0,56.0,89,90.0,0.0,36.0,63,52,62.0,0.0,58,0.0,100,56,55.0,75.0,48.0,78,74.0,0,59.0,65.0,65.0,57.0,74,72.0,80,66,37.0,65.0,82.0,74.0,72,70.0,0.0,66.0,69,0,43.0,91,0,36.0,99,69.0,86,83,69.0,88.0,42.0,90.0,84,7.6009862279630775
