Year,State,therapy_near_me,no_friends,kill_myself,self_harm,feeling_alone,suicide,sin,hate_myself,divorce,fitting_in,kill_yourself,jesus,bullying,lonely,guilty,feeling_sad,suicide_hotline,i_hate_my_parents,hope,cant_sleep,eating_disorder,therapy,faith,abusive_parents,i_want_to_die,coping_with_stress,depression,cutting,school_stress,hell
2008,Vermont,67.0,0.0,0.0,0.0,0.0,96,23.0,0.0,71,0.0,0.0,57,95.0,100,70.0,0.0,50.0,0.0,44,0.0,68.0,100,57,0.0,0.0,0.0,93,81,0.0,77
2008,Virginia,0,32.0,35.0,21.0,11.0,57,100.0,32.0,61,33.0,45.0,95,30.0,54,68.0,42.0,32.0,92.0,35,0.0,36.0,53,45,17.0,26.0,26.0,52,54,14.0,59
2008,Washington,0,39.0,54.0,23.0,5.0,93,22.0,38.0,74,33.0,63.0,68,31.0,81,71.0,49.0,41.0,36.0,43,0.0,49.0,82,57,66.0,44.0,44.0,78,67,18.0,75
2008,West Virginia,0,32.0,0.0,100.0,0.0,94,21.0,82.0,83,67.0,47.0,100,48.0,74,63.0,0.0,0.0,0.0,60,0.0,56.0,90,78,0.0,29.0,0.0,100,76,100.0,96
2008,Wisconsin,0,40.0,91.0,50.0,38.0,72,21.0,57.0,69,34.0,71.0,65,47.0,66,64.0,18.0,45.0,0.0,40,0.0,72.0,80,56,18.0,34.0,53.0,74,77,30.0,64
2008,Wyoming,0,0.0,0.0,75.0,0.0,100,17.0,0.0,69,0.0,100.0,69,50.0,80,57.0,0.0,0.0,0.0,32,0.0,32.0,82,69,0.0,0.0,0.0,97,84,0.0,75
2009,Alabama,0,52.0,24.0,28.0,39.0,74,15.0,10.0,85,28.0,78.0,97,46.0,67,84.0,0.0,38.0,0.0,46,0.0,38.0,69,96,0.0,47.0,44.0,69,70,13.0,71
2009,Alaska,66.0,47.0,0.0,57.0,0.0,91,14.0,0.0,77,0.0,54.0,60,22.0,100,55.0,0.0,0.0,0.0,56,0.0,41.0,72,68,0.0,0.0,0.0,63,68,0.0,76
2009,Arizona,20.0,44.0,21.0,14.0,25.0,86,16.0,71.0,75,46.0,71.0,70,38.0,67,79.0,60.0,37.0,0.0,44,0.0,45.0,85,60,45.0,39.0,29.0,69,58,23.0,67
2009,Arkansas,0,43.0,23.0,30.0,38.0,78,20.0,64.0,82,83.0,100.0,87,69.0,82,87.0,0.0,41.0,0.0,59,0.0,44.0,75,86,0.0,29.0,0.0,77,68,0.0,78
2009,California,1.0,37.0,16.0,12.0,24.0,69,74.0,47.0,53,37.0,38.0,84,30.0,66,73.0,42.0,33.0,41.0,37,15.0,31.0,62,46,33.0,36.0,19.0,48,50,21.0,57
2009,Colorado,0,46.0,25.0,33.0,21.0,80,13.0,49.0,84,62.0,53.0,62,36.0,73,67.0,0.0,49.0,0.0,44,0.0,63.0,89,72,54.0,59.0,28.0,71,68,24.0,70
2009,Connecticut,0,47.0,19.0,38.0,60.0,77,18.0,62.0,70,68.0,76.0,54,63.0,84,98.0,61.0,55.0,0.0,51,0.0,66.0,90,57,51.0,44.0,71.0,72,65,40.0,71
2009,Delaware,0,100.0,95.0,0.0,0.0,95,15.0,0.0,87,0.0,50.0,62,81.0,80,85.0,0.0,100.0,0.0,53,0.0,57.0,87,68,0.0,100.0,0.0,93,74,0.0,82
2009,District of Columbia,7.0,43.0,26.0,12.0,0.0,74,16.0,0.0,85,54.0,43.0,65,45.0,67,84.0,0.0,46.0,0.0,52,0.0,43.0,73,68,0.0,36.0,0.0,66,53,32.0,66
2009,Florida,0,50.0,26.0,21.0,28.0,73,24.0,41.0,80,46.0,58.0,77,43.0,65,84.0,33.0,34.0,40.0,44,43.0,41.0,84,71,54.0,49.0,42.0,59,58,30.0,65
2009,Georgia,0,40.0,15.0,19.0,10.0,76,18.0,41.0,100,47.0,49.0,86,48.0,62,84.0,28.0,32.0,39.0,66,100.0,40.0,75,88,26.0,56.0,38.0,70,62,34.0,68
2009,Hawaii,0,90.0,18.0,0.0,0.0,74,13.0,73.0,74,44.0,50.0,63,71.0,87,95.0,0.0,39.0,0.0,64,0.0,48.0,69,55,0.0,63.0,0.0,65,72,0.0,62
2009,Idaho,0,62.0,0.0,34.0,0.0,86,15.0,72.0,77,44.0,41.0,74,59.0,82,55.0,0.0,50.0,0.0,42,0.0,51.0,87,66,0.0,31.0,0.0,78,88,0.0,68
2009,Illinois,0,44.0,22.0,20.0,18.0,79,17.0,56.0,80,67.0,58.0,61,55.0,65,76.0,42.0,42.0,58.0,46,0.0,52.0,80,66,37.0,53.0,36.0,73,63,21.0,68
2009,Indiana,0,49.0,41.0,27.0,20.0,81,17.0,60.0,75,58.0,79.0,83,76.0,74,74.0,45.0,31.0,0.0,51,0.0,53.0,87,75,100.0,46.0,59.0,78,68,37.0,75
2009,Iowa,0,37.0,17.0,66.0,62.0,77,13.0,26.0,72,42.0,60.0,63,100.0,72,60.0,83.0,44.0,0.0,53,0.0,59.0,77,81,65.0,55.0,0.0,88,83,32.0,72
2009,Kansas,0,44.0,27.0,11.0,0.0,82,17.0,72.0,76,49.0,64.0,71,69.0,75,71.0,0.0,26.0,0.0,47,0.0,46.0,70,78,0.0,36.0,38.0,74,75,39.0,81
2009,Kentucky,0,37.0,25.0,40.0,68.0,85,15.0,96.0,75,54.0,75.0,81,89.0,80,76.0,0.0,62.0,0.0,44,0.0,49.0,77,76,0.0,60.0,85.0,73,69,28.0,81
2009,Louisiana,0,55.0,28.0,18.0,30.0,76,17.0,63.0,73,53.0,80.0,93,40.0,70,88.0,0.0,23.0,0.0,41,0.0,33.0,82,78,0.0,53.0,100.0,67,70,33.0,72
2009,Maine,0,66.0,0.0,53.0,0.0,86,11.0,83.0,63,60.0,39.0,54,65.0,88,88.0,0.0,22.0,0.0,51,0.0,76.0,85,53,0.0,20.0,0.0,88,79,25.0,77
2009,Maryland,13.0,47.0,13.0,11.0,43.0,79,16.0,43.0,82,71.0,49.0,67,51.0,70,86.0,100.0,53.0,0.0,50,0.0,56.0,90,67,0.0,49.0,67.0,67,57,34.0,64
2009,Massachusetts,0,56.0,21.0,31.0,45.0,83,16.0,69.0,66,69.0,56.0,53,46.0,82,85.0,74.0,38.0,42.0,49,0.0,71.0,91,53,18.0,60.0,33.0,72,64,28.0,72
2009,Michigan,0,45.0,31.0,19.0,38.0,91,14.0,73.0,70,64.0,72.0,68,63.0,76,82.0,53.0,35.0,46.0,67,0.0,55.0,86,72,60.0,55.0,45.0,83,68,44.0,86
2009,Minnesota,0,41.0,18.0,16.0,0.0,67,12.0,73.0,76,49.0,47.0,61,48.0,66,62.0,29.0,37.0,0.0,71,0.0,64.0,85,73,38.0,51.0,0.0,79,64,37.0,59
2009,Mississippi,100.0,29.0,19.0,0.0,0.0,82,18.0,63.0,93,40.0,50.0,96,52.0,75,96.0,0.0,0.0,0.0,47,0.0,57.0,75,100,0.0,56.0,52.0,77,71,0.0,84
2009,Missouri,0,37.0,23.0,29.0,48.0,80,13.0,45.0,78,57.0,92.0,83,52.0,67,83.0,39.0,38.0,0.0,50,0.0,49.0,81,81,56.0,60.0,48.0,73,64,32.0,77
2009,Montana,0,0.0,0.0,0.0,0.0,83,12.0,79.0,76,0.0,91.0,67,71.0,76,70.0,0.0,46.0,0.0,42,0.0,58.0,92,75,0.0,0.0,0.0,90,100,0.0,74
2009,Nebraska,0,27.0,27.0,0.0,77.0,77,14.0,59.0,85,62.0,56.0,66,82.0,75,75.0,0.0,41.0,0.0,46,0.0,60.0,86,86,0.0,47.0,0.0,83,72,26.0,75
2009,Nevada,0,36.0,0.0,0.0,0.0,86,27.0,71.0,76,30.0,70.0,54,45.0,71,97.0,69.0,27.0,0.0,38,0.0,55.0,67,68,0.0,44.0,26.0,63,62,39.0,69
2009,New Hampshire,0,32.0,13.0,49.0,0.0,88,14.0,100.0,71,62.0,99.0,50,73.0,77,85.0,0.0,68.0,0.0,43,0.0,75.0,86,60,0.0,56.0,0.0,74,76,43.0,71
2009,New Jersey,2.0,56.0,24.0,29.0,49.0,80,19.0,56.0,73,51.0,67.0,61,57.0,74,91.0,50.0,38.0,71.0,56,0.0,50.0,78,62,62.0,60.0,29.0,72,70,37.0,68
2009,New Mexico,0,43.0,32.0,31.0,0.0,90,20.0,69.0,75,100.0,53.0,71,70.0,79,64.0,0.0,43.0,0.0,42,0.0,31.0,93,64,0.0,53.0,46.0,78,73,0.0,76
2009,New York,0,52.0,27.0,17.0,31.0,90,22.0,68.0,68,52.0,58.0,58,48.0,92,87.0,72.0,42.0,40.0,47,0.0,53.0,87,58,40.0,60.0,26.0,74,62,28.0,72
2009,North Carolina,3.0,43.0,33.0,25.0,27.0,77,16.0,42.0,82,60.0,62.0,83,45.0,64,72.0,13.0,36.0,55.0,84,0.0,48.0,90,86,58.0,54.0,28.0,72,67,31.0,72
2009,North Dakota,0,21.0,43.0,0.0,0.0,89,13.0,0.0,76,67.0,89.0,68,79.0,47,60.0,0.0,0.0,0.0,54,0.0,95.0,96,84,0.0,0.0,0.0,90,80,0.0,78
2009,Ohio,0,41.0,23.0,23.0,44.0,89,13.0,65.0,82,39.0,82.0,76,60.0,64,83.0,42.0,43.0,100.0,50,0.0,60.0,85,71,56.0,57.0,46.0,77,72,31.0,83
2009,Oklahoma,0,23.0,15.0,14.0,0.0,78,16.0,35.0,83,69.0,58.0,83,46.0,71,75.0,0.0,46.0,0.0,45,0.0,36.0,76,85,46.0,63.0,0.0,65,68,19.0,71
2009,Oregon,0,47.0,32.0,18.0,41.0,84,15.0,75.0,66,52.0,58.0,63,42.0,85,74.0,28.0,56.0,0.0,46,0.0,56.0,100,59,0.0,53.0,50.0,68,72,17.0,65
2009,Pennsylvania,0,49.0,35.0,28.0,23.0,95,15.0,66.0,75,54.0,70.0,72,73.0,78,89.0,55.0,39.0,95.0,62,0.0,61.0,91,68,11.0,63.0,38.0,83,68,38.0,78
2009,Rhode Island,0,59.0,23.0,0.0,0.0,93,20.0,50.0,76,60.0,56.0,56,75.0,84,99.0,0.0,44.0,0.0,100,0.0,78.0,83,54,0.0,82.0,0.0,78,68,18.0,100
2009,South Carolina,0,25.0,20.0,36.0,40.0,72,16.0,29.0,81,58.0,77.0,89,57.0,71,83.0,41.0,50.0,0.0,50,0.0,54.0,78,81,36.0,46.0,0.0,72,69,36.0,72
2009,South Dakota,0,41.0,29.0,63.0,0.0,95,14.0,0.0,78,97.0,83.0,77,94.0,83,78.0,0.0,0.0,0.0,49,0.0,43.0,92,91,0.0,81.0,0.0,81,69,0.0,78
2009,Tennessee,0,31.0,22.0,16.0,40.0,75,14.0,75.0,97,56.0,61.0,94,50.0,73,83.0,0.0,24.0,0.0,63,0.0,42.0,88,87,60.0,45.0,35.0,66,66,41.0,65
2009,Texas,0,45.0,21.0,15.0,25.0,78,23.0,63.0,88,50.0,59.0,85,37.0,77,71.0,65.0,36.0,26.0,45,0.0,37.0,75,77,45.0,52.0,26.0,67,67,30.0,85
2009,Utah,0,38.0,36.0,18.0,0.0,80,16.0,65.0,80,69.0,57.0,71,32.0,67,64.0,43.0,58.0,0.0,36,0.0,49.0,81,70,85.0,52.0,29.0,74,79,34.0,72
2009,Vermont,0,59.0,0.0,100.0,0.0,100,19.0,0.0,63,99.0,61.0,56,59.0,95,80.0,0.0,0.0,0.0,45,0.0,100.0,84,65,0.0,0.0,0.0,79,80,0.0,67
2009,Virginia,0,32.0,12.0,11.0,26.0,51,100.0,41.0,44,30.0,37.0,100,39.0,54,56.0,32.0,21.0,27.0,32,0.0,26.0,43,45,23.0,31.0,22.0,38,42,13.0,51
2009,Washington,0,41.0,18.0,24.0,32.0,85,14.0,63.0,72,51.0,55.0,61,42.0,75,80.0,42.0,40.0,40.0,44,0.0,47.0,91,66,36.0,47.0,30.0,69,74,32.0,71
2009,West Virginia,37.0,30.0,100.0,0.0,100.0,89,15.0,62.0,90,0.0,78.0,80,91.0,73,100.0,0.0,94.0,0.0,56,0.0,38.0,91,88,0.0,0.0,0.0,100,89,100.0,84
2009,Wisconsin,0,45.0,24.0,29.0,34.0,73,13.0,93.0,75,35.0,63.0,59,59.0,73,68.0,0.0,44.0,0.0,47,0.0,60.0,81,72,23.0,47.0,42.0,78,71,33.0,72
2009,Wyoming,0,35.0,0.0,0.0,0.0,97,13.0,0.0,78,0.0,86.0,61,78.0,68,76.0,0.0,0.0,0.0,38,0.0,24.0,87,70,0.0,0.0,0.0,91,82,0.0,82
2010,Alabama,0,73.0,48.0,7.0,50.0,66,16.0,38.0,90,18.0,68.0,100,40.0,70,82.0,28.0,31.0,0.0,50,0.0,77.0,77,92,0.0,58.0,0.0,72,59,41.0,80
2010,Alaska,100,57.0,0.0,26.0,0.0,81,12.0,0.0,69,0.0,44.0,57,26.0,98,61.0,0.0,37.0,0.0,55,0.0,54.0,78,64,0.0,0.0,0.0,72,74,0.0,82
2010,Arizona,0,52.0,60.0,22.0,34.0,79,17.0,32.0,91,33.0,65.0,65,31.0,71,78.0,32.0,39.0,0.0,43,0.0,61.0,91,62,75.0,34.0,53.0,69,57,46.0,75
2010,Arkansas,0,32.0,30.0,0.0,0.0,78,19.0,38.0,84,39.0,100.0,90,47.0,83,81.0,44.0,11.0,0.0,57,0.0,39.0,80,81,0.0,54.0,48.0,77,60,78.0,93
2010,California,<1,41.0,30.0,11.0,26.0,52,77.0,26.0,46,18.0,32.0,78,23.0,73,59.0,24.0,22.0,24.0,33,7.0,33.0,54,40,29.0,22.0,11.0,45,41,30.0,55
2010,Colorado,4,51.0,53.0,19.0,23.0,80,12.0,22.0,83,19.0,60.0,59,29.0,77,64.0,14.0,50.0,0.0,45,0.0,73.0,97,70,80.0,33.0,27.0,71,67,28.0,76
2010,Connecticut,0,65.0,78.0,25.0,51.0,71,16.0,44.0,74,30.0,60.0,54,53.0,86,100.0,23.0,37.0,0.0,54,0.0,85.0,96,53,73.0,31.0,64.0,76,62,71.0,70
2010,Delaware,0,44.0,66.0,0.0,0.0,83,16.0,0.0,90,100.0,46.0,62,79.0,77,78.0,0.0,100.0,0.0,48,0.0,65.0,96,63,0.0,100.0,0.0,92,57,0.0,82
2010,District of Columbia,0,50.0,55.0,6.0,0.0,71,17.0,0.0,89,29.0,46.0,62,33.0,74,85.0,10.0,23.0,0.0,52,0.0,53.0,75,64,0.0,27.0,0.0,66,51,35.0,73
2010,Florida,0,64.0,56.0,17.0,49.0,66,25.0,31.0,84,23.0,62.0,80,31.0,79,74.0,27.0,29.0,48.0,40,0.0,56.0,81,74,60.0,40.0,30.0,64,56,43.0,77
2010,Georgia,0,47.0,48.0,9.0,44.0,61,18.0,34.0,99,28.0,46.0,80,33.0,69,82.0,23.0,26.0,28.0,58,0.0,49.0,68,81,24.0,33.0,31.0,65,57,38.0,80
2010,Hawaii,0,81.0,53.0,34.0,0.0,78,11.0,41.0,79,31.0,54.0,59,50.0,95,84.0,65.0,27.0,0.0,58,0.0,54.0,67,56,0.0,36.0,0.0,66,66,0.0,64
2010,Idaho,0,57.0,64.0,36.0,0.0,73,15.0,66.0,81,35.0,69.0,70,28.0,75,50.0,68.0,37.0,0.0,40,0.0,60.0,83,69,0.0,0.0,0.0,75,78,0.0,77
2010,Illinois,0,54.0,52.0,19.0,37.0,72,16.0,37.0,84,29.0,54.0,65,37.0,69,77.0,36.0,32.0,36.0,43,0.0,63.0,82,68,83.0,31.0,33.0,73,62,40.0,74
2010,Indiana,0,55.0,37.0,26.0,76.0,69,15.0,47.0,84,41.0,50.0,86,62.0,80,82.0,34.0,37.0,0.0,51,0.0,89.0,88,71,74.0,39.0,41.0,79,67,48.0,80
2010,Iowa,0,34.0,56.0,24.0,0.0,72,12.0,17.0,74,36.0,64.0,61,72.0,68,70.0,53.0,24.0,0.0,56,0.0,86.0,79,77,0.0,42.0,57.0,89,67,65.0,79
2010,Kansas,7,60.0,50.0,51.0,81.0,75,14.0,38.0,80,31.0,58.0,81,38.0,78,79.0,46.0,38.0,0.0,46,0.0,44.0,81,73,0.0,36.0,47.0,73,67,46.0,86
2010,Kentucky,0,58.0,47.0,14.0,43.0,70,14.0,25.0,79,24.0,84.0,91,54.0,85,73.0,0.0,34.0,0.0,46,0.0,52.0,78,69,46.0,45.0,32.0,71,67,56.0,84
2010,Louisiana,7,62.0,48.0,11.0,43.0,68,15.0,56.0,79,38.0,62.0,85,39.0,77,80.0,44.0,28.0,0.0,42,0.0,56.0,89,71,0.0,32.0,56.0,67,65,59.0,77
2010,Maine,14,56.0,86.0,20.0,0.0,80,10.0,64.0,69,29.0,67.0,57,56.0,87,65.0,0.0,42.0,0.0,51,0.0,92.0,87,61,0.0,35.0,0.0,87,80,54.0,85
2010,Maryland,3,55.0,41.0,26.0,52.0,72,14.0,38.0,90,21.0,62.0,63,39.0,72,93.0,10.0,34.0,0.0,48,0.0,77.0,90,66,40.0,29.0,0.0,72,51,47.0,65
2010,Massachusetts,4,63.0,48.0,24.0,59.0,100,19.0,52.0,72,25.0,63.0,57,51.0,78,79.0,35.0,30.0,58.0,48,0.0,85.0,85,54,52.0,35.0,22.0,74,57,53.0,76
2010,Michigan,0,62.0,64.0,37.0,68.0,78,12.0,42.0,74,31.0,71.0,65,51.0,73,78.0,36.0,34.0,100.0,70,0.0,66.0,81,72,50.0,37.0,26.0,83,63,41.0,87
2010,Minnesota,0,41.0,49.0,21.0,37.0,68,11.0,33.0,82,28.0,41.0,59,38.0,67,64.0,23.0,34.0,0.0,73,0.0,89.0,87,66,57.0,24.0,31.0,80,62,36.0,65
2010,Mississippi,0,69.0,50.0,20.0,66.0,70,19.0,34.0,91,26.0,67.0,89,54.0,92,82.0,0.0,48.0,0.0,47,0.0,65.0,74,93,0.0,41.0,34.0,76,63,38.0,85
2010,Missouri,0,60.0,40.0,28.0,51.0,79,12.0,33.0,91,26.0,73.0,78,42.0,71,83.0,23.0,38.0,0.0,50,0.0,67.0,87,81,78.0,43.0,46.0,80,64,62.0,84
2010,Montana,0,75.0,0.0,0.0,0.0,72,12.0,100.0,76,43.0,62.0,63,46.0,88,80.0,0.0,0.0,0.0,43,0.0,73.0,94,71,0.0,35.0,0.0,82,100,0.0,79
2010,Nebraska,0,50.0,0.0,40.0,0.0,67,12.0,37.0,78,46.0,78.0,64,58.0,81,57.0,100.0,27.0,0.0,48,0.0,81.0,88,82,0.0,58.0,100.0,89,64,82.0,82
2010,Nevada,19,48.0,46.0,17.0,52.0,77,26.0,50.0,77,23.0,75.0,51,33.0,77,83.0,45.0,40.0,0.0,34,0.0,68.0,70,64,0.0,43.0,0.0,65,60,78.0,77
2010,New Hampshire,21,45.0,0.0,36.0,0.0,95,13.0,60.0,69,28.0,77.0,52,70.0,95,74.0,0.0,32.0,0.0,41,0.0,100.0,87,52,0.0,54.0,0.0,79,74,29.0,79
2010,New Jersey,0,74.0,78.0,17.0,47.0,79,18.0,43.0,85,23.0,67.0,65,35.0,79,85.0,35.0,26.0,19.0,56,0.0,61.0,80,59,58.0,46.0,22.0,72,63,57.0,81
2010,New Mexico,0,43.0,84.0,0.0,0.0,81,17.0,57.0,76,59.0,48.0,73,45.0,89,84.0,0.0,51.0,0.0,45,0.0,37.0,97,65,0.0,39.0,0.0,87,73,80.0,84
2010,New York,0,61.0,63.0,21.0,56.0,79,20.0,38.0,78,24.0,60.0,58,44.0,92,83.0,38.0,29.0,34.0,44,23.0,66.0,83,56,64.0,32.0,25.0,77,57,44.0,74
2010,North Carolina,5,64.0,38.0,15.0,87.0,74,15.0,36.0,84,31.0,57.0,80,38.0,72,80.0,13.0,27.0,33.0,85,0.0,61.0,93,88,86.0,26.0,38.0,74,62,58.0,84
2010,North Dakota,0,23.0,100.0,0.0,0.0,81,15.0,0.0,79,69.0,58.0,63,100.0,81,97.0,0.0,0.0,0.0,49,0.0,100.0,98,68,0.0,42.0,0.0,94,80,0.0,78
2010,Ohio,0,60.0,70.0,22.0,45.0,75,13.0,43.0,84,31.0,72.0,79,46.0,68,82.0,42.0,43.0,68.0,51,100.0,67.0,79,71,15.0,49.0,23.0,76,67,54.0,90
2010,Oklahoma,0,42.0,72.0,17.0,0.0,72,16.0,79.0,89,31.0,50.0,88,46.0,73,79.0,21.0,23.0,0.0,43,0.0,59.0,79,79,100.0,44.0,22.0,68,67,51.0,79
2010,Oregon,8,31.0,65.0,43.0,40.0,72,13.0,41.0,72,29.0,59.0,64,31.0,89,71.0,34.0,39.0,0.0,47,0.0,71.0,96,53,0.0,36.0,51.0,72,70,60.0,77
2010,Pennsylvania,0,68.0,64.0,28.0,47.0,81,15.0,42.0,83,30.0,66.0,64,48.0,85,81.0,44.0,23.0,84.0,64,0.0,85.0,100,69,74.0,39.0,36.0,86,70,77.0,83
2010,Rhode Island,30,100.0,80.0,35.0,0.0,91,18.0,34.0,68,34.0,68.0,56,72.0,100,88.0,0.0,52.0,0.0,100,0.0,84.0,90,50,0.0,49.0,0.0,85,63,58.0,100
2010,South Carolina,0,61.0,19.0,30.0,43.0,65,15.0,42.0,82,11.0,61.0,100,41.0,78,84.0,21.0,16.0,0.0,49,0.0,65.0,82,72,0.0,43.0,20.0,77,66,0.0,80
2010,South Dakota,24,73.0,37.0,100.0,0.0,83,13.0,0.0,84,20.0,84.0,64,73.0,79,79.0,0.0,33.0,0.0,49,0.0,60.0,90,100,0.0,35.0,0.0,93,73,0.0,89
2010,Tennessee,0,55.0,39.0,13.0,53.0,60,13.0,44.0,100,28.0,60.0,91,37.0,73,73.0,25.0,44.0,0.0,65,0.0,64.0,91,89,50.0,37.0,36.0,71,61,44.0,78
2010,Texas,0,56.0,51.0,16.0,67.0,75,23.0,45.0,88,24.0,53.0,80,32.0,80,65.0,26.0,29.0,44.0,44,0.0,47.0,73,75,51.0,36.0,17.0,62,60,38.0,81
2010,Utah,0,58.0,47.0,33.0,69.0,67,15.0,48.0,81,36.0,63.0,69,32.0,65,66.0,0.0,52.0,0.0,35,0.0,69.0,84,66,75.0,11.0,42.0,77,74,38.0,78
2010,Vermont,0,41.0,0.0,24.0,0.0,76,36.0,0.0,55,18.0,39.0,61,27.0,87,63.0,0.0,28.0,0.0,40,0.0,45.0,57,50,0.0,0.0,0.0,59,53,0.0,68
2010,Virginia,0,38.0,36.0,10.0,32.0,44,100.0,25.0,43,14.0,33.0,95,23.0,64,49.0,24.0,18.0,22.0,28,0.0,28.0,35,38,29.0,21.0,13.0,37,34,20.0,56
2010,Washington,0,48.0,51.0,27.0,80.0,78,16.0,45.0,77,27.0,57.0,62,31.0,78,69.0,26.0,36.0,37.0,44,0.0,61.0,94,60,72.0,40.0,19.0,74,67,36.0,76
2010,West Virginia,0,67.0,91.0,36.0,100.0,81,15.0,0.0,86,42.0,44.0,78,73.0,67,86.0,0.0,0.0,0.0,54,0.0,50.0,98,79,0.0,25.0,86.0,90,67,100.0,94
2010,Wisconsin,8,64.0,52.0,31.0,56.0,70,12.0,39.0,83,28.0,59.0,57,43.0,77,72.0,0.0,28.0,0.0,46,0.0,75.0,85,59,93.0,37.0,37.0,79,69,36.0,74
2010,Wyoming,0,40.0,0.0,94.0,0.0,83,17.0,0.0,81,0.0,34.0,66,53.0,92,53.0,0.0,81.0,0.0,39,0.0,58.0,86,69,0.0,0.0,0.0,100,76,0.0,77
2011,Alabama,0,80.0,52.0,45.0,81.0,65,54.0,72.0,88,84.0,72.0,99,60.0,71,95.0,84.0,34.0,0.0,47,0.0,56.0,81,93,0.0,44.0,37.0,81,71,39.0,85
2011,Alaska,0,50.0,50.0,61.0,0.0,79,51.0,0.0,71,0.0,59.0,52,49.0,100,84.0,0.0,72.0,0.0,43,0.0,51.0,79,55,0.0,0.0,0.0,68,88,0.0,72
2011,Arizona,6.0,61.0,58.0,39.0,39.0,80,71.0,54.0,86,50.0,69.0,62,46.0,68,80.0,38.0,59.0,0.0,35,0.0,57.0,90,59,55.0,58.0,38.0,64,76,38.0,70
2011,Arkansas,0,71.0,48.0,55.0,45.0,72,63.0,53.0,81,57.0,79.0,97,76.0,78,91.0,0.0,37.0,0.0,51,0.0,51.0,85,66,0.0,36.0,58.0,75,75,38.0,79
2011,California,2.0,72.0,55.0,33.0,42.0,79,76.0,47.0,72,46.0,58.0,59,39.0,92,96.0,56.0,49.0,72.0,39,71.0,55.0,79,46,52.0,48.0,28.0,68,67,43.0,71
2011,Colorado,0,63.0,47.0,42.0,38.0,76,61.0,52.0,76,78.0,74.0,62,42.0,78,71.0,59.0,51.0,0.0,36,0.0,73.0,85,59,45.0,42.0,42.0,68,82,39.0,73
2011,Connecticut,0,84.0,76.0,79.0,48.0,85,67.0,56.0,77,63.0,76.0,45,75.0,70,91.0,50.0,43.0,0.0,42,0.0,83.0,93,53,76.0,66.0,60.0,80,76,49.0,80
2011,Delaware,0,74.0,35.0,34.0,0.0,76,63.0,0.0,78,100.0,72.0,58,94.0,69,98.0,0.0,0.0,0.0,38,0.0,66.0,83,66,0.0,80.0,0.0,76,73,46.0,79
2011,District of Columbia,0,59.0,33.0,20.0,0.0,72,45.0,0.0,89,44.0,44.0,51,36.0,66,93.0,51.0,51.0,0.0,42,0.0,52.0,67,56,0.0,46.0,0.0,60,55,17.0,65
2011,Florida,3.0,69.0,49.0,36.0,53.0,67,79.0,43.0,83,46.0,60.0,74,43.0,70,96.0,54.0,34.0,65.0,33,88.0,51.0,77,62,38.0,49.0,43.0,67,64,36.0,67
2011,Georgia,4.0,67.0,56.0,34.0,48.0,66,64.0,47.0,95,48.0,68.0,77,46.0,69,83.0,47.0,41.0,68.0,49,92.0,47.0,68,75,52.0,49.0,41.0,70,67,32.0,70
2011,Hawaii,0,97.0,57.0,22.0,0.0,70,49.0,73.0,66,67.0,75.0,53,65.0,90,89.0,84.0,54.0,0.0,57,0.0,58.0,65,49,0.0,71.0,0.0,64,85,29.0,64
2011,Idaho,0,58.0,77.0,56.0,0.0,76,47.0,60.0,69,82.0,71.0,61,60.0,77,81.0,82.0,51.0,0.0,33,0.0,69.0,91,65,0.0,100.0,0.0,80,98,76.0,76
2011,Illinois,8.0,72.0,60.0,42.0,42.0,77,61.0,62.0,81,53.0,67.0,58,52.0,72,84.0,48.0,52.0,77.0,37,0.0,59.0,74,59,49.0,49.0,32.0,76,73,40.0,72
2011,Indiana,0,73.0,57.0,53.0,50.0,83,61.0,75.0,86,72.0,90.0,81,71.0,77,87.0,39.0,43.0,0.0,41,0.0,72.0,77,78,90.0,64.0,52.0,89,74,65.0,87
2011,Iowa,0,62.0,74.0,61.0,57.0,68,48.0,58.0,69,78.0,78.0,57,79.0,76,83.0,58.0,37.0,0.0,49,0.0,79.0,80,68,73.0,64.0,0.0,75,73,26.0,80
2011,Kansas,0,74.0,68.0,37.0,44.0,75,50.0,32.0,80,59.0,80.0,82,73.0,75,85.0,57.0,43.0,0.0,41,0.0,63.0,84,70,0.0,50.0,77.0,70,76,39.0,85
2011,Kentucky,0,78.0,75.0,58.0,85.0,71,54.0,73.0,82,59.0,85.0,83,79.0,75,88.0,96.0,44.0,0.0,41,0.0,64.0,86,68,43.0,74.0,68.0,91,73,44.0,92
2011,Louisiana,0,78.0,76.0,26.0,25.0,65,53.0,47.0,88,77.0,61.0,86,69.0,72,97.0,48.0,31.0,0.0,38,0.0,45.0,86,72,0.0,60.0,46.0,71,71,44.0,80
2011,Maine,0,82.0,100.0,38.0,0.0,77,41.0,52.0,60,53.0,71.0,42,68.0,77,86.0,0.0,33.0,0.0,39,0.0,94.0,100,47,0.0,52.0,0.0,85,100,68.0,81
2011,Maryland,0,78.0,60.0,43.0,31.0,77,64.0,47.0,86,70.0,66.0,64,58.0,80,91.0,43.0,48.0,0.0,41,0.0,72.0,85,62,45.0,55.0,42.0,74,78,69.0,79
